4/15/17,1189.55,1186.10899,1199.71,1178.094
4/16/17,1184.2,1189.55,1190.96499,1178.19599
4/17/17,1211.73799,1184.2,1211.73799,1181.78299
4/18/17,1218.666,1211.73799,1222.358,1211.233
4/19/17,1227.981,1218.666,1232.858,1209.183
4/20/17,1261.702,1227.981,1264.665,1227.679
4/21/17,1255.25125,1261.702,1275.053,1247.7925
4/22/17,1232.7575,1255.25125,1255.905,1220
4/23/17,1243.43,1232.7575,1250.455,1230.68374
4/24/17,1251.5775,1243.43,1251.5775,1240.11999
4/25/17,1269.69625,1251.5775,1270.7275,1248.7425
4/26/17,1289.7475,1269.69625,1307.27875,1269.43
4/27/17,1335.825,1289.7475,1343.5925,1289.4925
4/28/17,1319.7,1335.825,1338.9875,1282.93249
4/29/17,1311.58874,1319.7,1333.375,1311.25125
4/30/17,1370.79,1311.58874,1371.20625,1308.7425
5/1/17,1416.61,1370.79,1426.63375,1350.005
5/2/17,1448.88625,1416.61,1466.88125,1408.54
5/3/17,1506.7725,1448.88625,1507.51,1431.18125
5/4/17,1543.31,1506.7725,1594.62625,1442.73125
5/5/17,1536.1525,1543.31,1591.9675,1491.675
5/6/17,1554.6025,1536.1525,1555.225,1517.65
5/7/17,1564.065,1554.6025,1572.55375,1525.895
5/8/17,1644.72875,1564.065,1655.7875,1564.065
5/9/17,1695.83125,1644.72875,1753.595,1641.0625
5/10/17,1748.35375,1695.83125,1764.21,1690.39875
5/11/17,1774.52,1748.35375,1839.23125,1748.07
5/12/17,1634.6075,1774.52,1799.495,1587.69375
5/13/17,1774.805,1634.6075,1784.83625,1624.56125
5/14/17,1747.04375,1774.805,1793.7325,1740.2
5/15/17,1665.0325,1747.04375,1747.04375,1652.15625
5/16/17,1744.44125,1665.0325,1753.0375,1657.10875
5/17/17,1796.89625,1744.44125,1823.555,1744.44125
5/18/17,1913.13875,1796.89625,1918.3275,1795.7775
5/19/17,1983.97875,1913.13875,1993.12375,1909.23125
5/20/17,2074.69625,1983.97875,2074.69625,1964.975
5/21/17,2114.98875,2074.69625,2115.59125,2001.145
5/22/17,2196.66874,2114.98875,2289.2075,2062.30249
5/23/17,2348.55249,2196.66874,2356.405,2174.49375
5/24/17,2581.85375,2348.55249,2593.36666,2310.42625
5/25/17,2460.95375,2581.85375,2791.695,2298.48999
5/26/17,2232.2875,2460.95375,2639.905,2067.0975
5/27/17,2234.83374,2232.2875,2250.1475,1908.99125
5/28/17,2195.785,2234.83374,2320.8175,2135.0025
5/29/17,2315.73625,2195.785,2339.725,2157.34499
5/30/17,2170.98124,2315.73625,2329.63625,2152.9225
5/31/17,2402.125,2170.98124,2414.515,2162.22625
6/1/17,2477.1725,2402.125,2489.9775,2361.74125
6/2/17,2475.2975,2477.1725,2524.80625,2418.9325
6/3/17,2526.31125,2475.2975,2593.64,2448.04374
6/4/17,2605.125,2526.31125,2607.92999,2494.29125
6/5/17,2855.03,2605.125,2911.86,2582.375
6/6/17,2900.8525,2855.03,2967.47625,2742.335
6/7/17,2737.9025,2900.8525,2911.93875,2625.085
6/8/17,2826.03875,2737.9025,2864.365,2712.68875
6/9/17,2846.00625,2826.03875,2874.69625,2794.0625
6/10/17,2910.33625,2846.00625,2943.6325,2821.525
6/11/17,3007.0125,2910.33625,3025.4725,2894.01
6/12/17,2697.0775,3007.0125,3041.35833,2525.23875
6/13/17,2780.1825,2697.0775,2802.9475,2696.4575
6/14/17,2518.54875,2780.1825,2828.8825,2385.03125
6/15/17,2438.61749,2518.54875,2522.3075,2185.96124
6/16/17,2520.78375,2438.61749,2559.18874,2433.9475
6/17/17,2680.1025,2520.78375,2707.06,2510.93874
6/18/17,2611.67999,2680.1025,2680.1025,2522.3225
6/19/17,2667.5475,2611.67999,2691.57375,2555.10375
6/20/17,2805.0975,2667.5475,2822.63375,2636.05875
6/21/17,2702.00375,2805.0975,2828.94375,2661.31125
6/22/17,2763.29125,2702.00375,2783.75875,2643.75875
6/23/17,2740.5925,2763.29125,2780.27,2726.04125
6/24/17,2598.15875,2740.5925,2764.0375,2556.8225
6/25/17,2630.59499,2598.15875,2696.88625,2530.63125
6/26/17,2513.42999,2630.59499,2633.1075,2387.63749
6/27/17,2556.1675,2513.42999,2597.27625,2332.60125
6/28/17,2591.2675,2556.1675,2619.23625,2498.9325
6/29/17,2547.3225,2591.2675,2620.84375,2530.12125
6/30/17,2479.05499,2547.3225,2581.74125,2471.7925
7/1/17,2424.69875,2479.05499,2547.0475,2396.01249
7/2/17,2513.74125,2424.69875,2551.065,2410.4725
7/3/17,2640.06125,2513.74125,2648.85624,2510.3225
7/4/17,2588.67875,2640.06125,2659.78875,2583.3525
7/5/17,2634.17375,2588.67875,2648.67999,2560.85
7/6/17,2598.57,2634.17375,2638.09875,2591.9825
7/7/17,2514.3625,2598.57,2603.47125,2482.77124
7/8/17,2586.0425,2514.3625,2588.38125,2506.30375
7/9/17,2524.12624,2586.0425,2590.7525,2510.28625
7/10/17,2352.265,2524.12624,2541.55625,2314.0775
7/11/17,2292.91375,2352.265,2428.15749,2272.31625
7/12/17,2437.55375,2292.91375,2448.505,2292.41874
7/13/17,2337.67875,2437.55375,2437.55375,2327.72875
7/14/17,2109.37375,2337.67875,2372.83374,2105.24375
7/15/17,2045.5725,2109.37375,2151.72875,1971.28375
7/16/17,1986.9425,2045.5725,2055.7475,1836.92
7/17/17,2189.23999,1986.9425,2246.11749,1986.9425
7/18/17,2354.8925,2189.23999,2407.18874,2177.99375
7/19/17,2349.355,2354.8925,2413.485,2258.1125
7/20/17,2740.56875,2349.355,2946.36,2332.35375
7/21/17,2738.775,2740.56875,2814.5075,2639.31374
7/22/17,2831.67875,2738.775,2875.7775,2725.06625
7/23/17,2772.3675,2831.67875,2836.3775,2670.76125
7/24/17,2768.8025,2772.3675,2813.96875,2720.71125
7/25/17,2540.20874,2768.8025,2796.92125,2485.185
7/26/17,2570.195,2540.20874,2577.05875,2433.83125
7/27/17,2699.72125,2570.195,2749.99875,2554.37
7/28/17,2719.69,2699.72125,2833.2375,2682.87
7/29/17,2714.70375,2719.69,2780.2075,2693.95875
7/30/17,2718.6175,2714.70375,2753.33125,2615.8075
7/31/17,2867.65375,2718.6175,2902.37125,2706.8225
8/1/17,2739.70875,2867.65375,2925.03375,2670.16333
8/2/17,2740.07125,2739.70875,2765.5525,2681.46875
8/3/17,2811.71,2740.07125,2824.38,2731.19625
8/4/17,3123.41125,2811.71,3167.555,2797.1175
8/5/17,3254.71,3123.41125,3360.86625,3104.16875
8/6/17,3274.6375,3254.71,3325.96625,3190.18625
8/7/17,3474.7625,3274.6375,3476.81875,3258.405
8/8/17,3416.185,3474.7625,3525.0375,3376.37
8/9/17,3364.41125,3416.185,3442.98875,3280.325
8/10/17,3451.8525,3364.41125,3474.335,3357.67125
8/11/17,3705.43,3451.8525,3741.33125,3451.8525
8/12/17,4104.015,3705.43,4162.5725,3701.83375
8/13/17,4036.7575,4104.015,4225.4025,3890.005
8/14/17,4462.67625,4036.7575,4483.54749,4036.7575
8/15/17,4118.9025,4462.67625,4470.34375,3892.72
8/16/17,4322.42125,4118.9025,4440.76124,3985.23375
8/17/17,4311.685,4322.42125,4522.13,4225.5
8/18/17,4180.23875,4311.685,4407.79625,4040.05375
8/19/17,4139.38125,4180.23875,4235.06499,4033.53625
8/20/17,4110.94125,4139.38125,4218.21125,4101.06125
8/21/17,3911.27625,4110.94125,4142.63875,3884.6225
